DateTime_CST,floorhour,Time_sec,DateTime_UTC,Battery_V,Temp_degC,DO_mgL,DO_sat
2021-02-05T05:00:00Z,2021-02-05T05:00:00Z,1612501200,2021-02-05T11:00:00Z,3.39,2.95,0.177,0.01313380075858529
2021-02-05T06:00:00Z,2021-02-05T06:00:00Z,1612504800,2021-02-05T12:00:00Z,3.39,2.971,0.174,0.01291847049146817
2021-02-05T07:00:00Z,2021-02-05T07:00:00Z,1612508400,2021-02-05T13:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-05T08:00:00Z,2021-02-05T08:00:00Z,1612512000,2021-02-05T14:00:00Z,3.39,2.95,0.173,0.0128369917018941
2021-02-05T09:00:00Z,2021-02-05T09:00:00Z,1612515600,2021-02-05T15:00:00Z,3.39,2.96,0.175,0.01298888100065417
2021-02-05T10:00:00Z,2021-02-05T10:00:00Z,1612519200,2021-02-05T16:00:00Z,3.39,2.96,0.173,0.01284043664636098
2021-02-05T11:00:00Z,2021-02-05T11:00:00Z,1612522800,2021-02-05T17:00:00Z,3.39,2.971,0.173,0.01284422640818387
2021-02-05T12:00:00Z,2021-02-05T12:00:00Z,1612526400,2021-02-05T18:00:00Z,3.39,2.971,0.173,0.01284422640818387
2021-02-05T13:00:00Z,2021-02-05T13:00:00Z,1612530000,2021-02-05T19:00:00Z,3.39,2.982,0.172,0.01277375051675617
2021-02-05T14:00:00Z,2021-02-05T14:00:00Z,1612533600,2021-02-05T20:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-05T15:00:00Z,2021-02-05T15:00:00Z,1612537200,2021-02-05T21:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-05T16:00:00Z,2021-02-05T16:00:00Z,1612540800,2021-02-05T22:00:00Z,3.39,2.971,0.173,0.01284422640818387
2021-02-05T17:00:00Z,2021-02-05T17:00:00Z,1612544400,2021-02-05T23:00:00Z,3.39,2.886,0.174,0.01288902554542597
2021-02-05T18:00:00Z,2021-02-05T18:00:00Z,1612548000,2021-02-06T00:00:00Z,3.39,2.971,0.174,0.01291847049146817
2021-02-05T19:00:00Z,2021-02-05T19:00:00Z,1612551600,2021-02-06T01:00:00Z,3.39,2.971,0.174,0.01291847049146817
2021-02-05T20:00:00Z,2021-02-05T20:00:00Z,1612555200,2021-02-06T02:00:00Z,3.39,2.95,0.174,0.0129111939660669
2021-02-05T21:00:00Z,2021-02-05T21:00:00Z,1612558800,2021-02-06T03:00:00Z,3.39,2.96,0.175,0.01298888100065417
2021-02-05T22:00:00Z,2021-02-05T22:00:00Z,1612562400,2021-02-06T04:00:00Z,3.39,2.992,0.173,0.01285146234681681
2021-02-05T23:00:00Z,2021-02-05T23:00:00Z,1612566000,2021-02-06T05:00:00Z,3.39,2.95,0.175,0.0129853962302397
2021-02-06T00:00:00Z,2021-02-06T00:00:00Z,1612569600,2021-02-06T06:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-06T01:00:00Z,2021-02-06T01:00:00Z,1612573200,2021-02-06T07:00:00Z,3.39,2.982,0.174,0.01292228249950915
2021-02-06T02:00:00Z,2021-02-06T02:00:00Z,1612576800,2021-02-06T08:00:00Z,3.39,2.95,0.174,0.0129111939660669
2021-02-06T03:00:00Z,2021-02-06T03:00:00Z,1612580400,2021-02-06T09:00:00Z,3.39,2.939,0.173,0.01283320258604264
2021-02-06T04:00:00Z,2021-02-06T04:00:00Z,1612584000,2021-02-06T10:00:00Z,3.39,2.928,0.174,0.01290357227011982
2021-02-06T05:00:00Z,2021-02-06T05:00:00Z,1612587600,2021-02-06T11:00:00Z,3.39,2.939,0.175,0.01298156330958071
2021-02-06T06:00:00Z,2021-02-06T06:00:00Z,1612591200,2021-02-06T12:00:00Z,3.39,2.95,0.174,0.0129111939660669
2021-02-06T07:00:00Z,2021-02-06T07:00:00Z,1612594800,2021-02-06T13:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-06T08:00:00Z,2021-02-06T08:00:00Z,1612598400,2021-02-06T14:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-06T09:00:00Z,2021-02-06T09:00:00Z,1612602000,2021-02-06T15:00:00Z,3.39,2.95,0.176,0.0130595984944125
2021-02-06T10:00:00Z,2021-02-06T10:00:00Z,1612605600,2021-02-06T16:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-06T11:00:00Z,2021-02-06T11:00:00Z,1612609200,2021-02-06T17:00:00Z,3.39,2.928,0.174,0.01290357227011982
2021-02-06T12:00:00Z,2021-02-06T12:00:00Z,1612612800,2021-02-06T18:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-06T13:00:00Z,2021-02-06T13:00:00Z,1612616400,2021-02-06T19:00:00Z,3.39,2.918,0.174,0.01290010831334269
2021-02-06T14:00:00Z,2021-02-06T14:00:00Z,1612620000,2021-02-06T20:00:00Z,3.39,2.939,0.173,0.01283320258604264
2021-02-06T15:00:00Z,2021-02-06T15:00:00Z,1612623600,2021-02-06T21:00:00Z,3.39,2.982,0.172,0.01277375051675617
2021-02-06T16:00:00Z,2021-02-06T16:00:00Z,1612627200,2021-02-06T22:00:00Z,3.39,2.939,0.173,0.01283320258604264
2021-02-06T17:00:00Z,2021-02-06T17:00:00Z,1612630800,2021-02-06T23:00:00Z,3.39,2.939,0.173,0.01283320258604264
2021-02-06T18:00:00Z,2021-02-06T18:00:00Z,1612634400,2021-02-07T00:00:00Z,3.39,2.992,0.173,0.01285146234681681
2021-02-06T19:00:00Z,2021-02-06T19:00:00Z,1612638000,2021-02-07T01:00:00Z,3.39,2.95,0.173,0.0128369917018941
2021-02-06T20:00:00Z,2021-02-06T20:00:00Z,1612641600,2021-02-07T02:00:00Z,3.39,2.971,0.175,0.01299271457475247
2021-02-06T21:00:00Z,2021-02-06T21:00:00Z,1612645200,2021-02-07T03:00:00Z,3.39,2.939,0.171,0.01268484186250458
2021-02-06T22:00:00Z,2021-02-06T22:00:00Z,1612648800,2021-02-07T04:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-06T23:00:00Z,2021-02-06T23:00:00Z,1612652400,2021-02-07T05:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-07T00:00:00Z,2021-02-07T00:00:00Z,1612656000,2021-02-07T06:00:00Z,3.39,2.939,0.175,0.01298156330958071
2021-02-07T01:00:00Z,2021-02-07T01:00:00Z,1612659600,2021-02-07T07:00:00Z,3.39,2.971,0.174,0.01291847049146817
2021-02-07T02:00:00Z,2021-02-07T02:00:00Z,1612663200,2021-02-07T08:00:00Z,3.39,2.96,0.174,0.01291465882350757
2021-02-07T03:00:00Z,2021-02-07T03:00:00Z,1612666800,2021-02-07T09:00:00Z,3.39,2.96,0.175,0.01298888100065417
2021-02-07T04:00:00Z,2021-02-07T04:00:00Z,1612670400,2021-02-07T10:00:00Z,3.39,2.95,0.174,0.0129111939660669
2021-02-07T05:00:00Z,2021-02-07T05:00:00Z,1612674000,2021-02-07T11:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-07T06:00:00Z,2021-02-07T06:00:00Z,1612677600,2021-02-07T12:00:00Z,3.39,2.96,0.175,0.01298888100065417
2021-02-07T07:00:00Z,2021-02-07T07:00:00Z,1612681200,2021-02-07T13:00:00Z,3.39,2.939,0.175,0.01298156330958071
2021-02-07T08:00:00Z,2021-02-07T08:00:00Z,1612684800,2021-02-07T14:00:00Z,3.39,2.95,0.172,0.0127627894377213
2021-02-07T09:00:00Z,2021-02-07T09:00:00Z,1612688400,2021-02-07T15:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-07T10:00:00Z,2021-02-07T10:00:00Z,1612692000,2021-02-07T16:00:00Z,3.39,2.939,0.175,0.01298156330958071
2021-02-07T11:00:00Z,2021-02-07T11:00:00Z,1612695600,2021-02-07T17:00:00Z,3.39,2.928,0.174,0.01290357227011982
2021-02-07T12:00:00Z,2021-02-07T12:00:00Z,1612699200,2021-02-07T18:00:00Z,3.39,2.928,0.173,0.0128294138087973
2021-02-07T13:00:00Z,2021-02-07T13:00:00Z,1612702800,2021-02-07T19:00:00Z,3.39,2.939,0.177,0.01312992403311877
2021-02-07T14:00:00Z,2021-02-07T14:00:00Z,1612706400,2021-02-07T20:00:00Z,3.38,2.928,0.174,0.01290357227011982
2021-02-07T15:00:00Z,2021-02-07T15:00:00Z,1612710000,2021-02-07T21:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-07T16:00:00Z,2021-02-07T16:00:00Z,1612713600,2021-02-07T22:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-07T17:00:00Z,2021-02-07T17:00:00Z,1612717200,2021-02-07T23:00:00Z,3.39,2.928,0.173,0.0128294138087973
2021-02-07T18:00:00Z,2021-02-07T18:00:00Z,1612720800,2021-02-08T00:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-07T19:00:00Z,2021-02-07T19:00:00Z,1612724400,2021-02-08T01:00:00Z,3.39,2.95,0.173,0.0128369917018941
2021-02-07T20:00:00Z,2021-02-07T20:00:00Z,1612728000,2021-02-08T02:00:00Z,3.39,2.918,0.175,0.01297424686686765
2021-02-07T21:00:00Z,2021-02-07T21:00:00Z,1612731600,2021-02-08T03:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-07T22:00:00Z,2021-02-07T22:00:00Z,1612735200,2021-02-08T04:00:00Z,3.39,2.928,0.176,0.01305188919276488
2021-02-07T23:00:00Z,2021-02-07T23:00:00Z,1612738800,2021-02-08T05:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-08T00:00:00Z,2021-02-08T00:00:00Z,1612742400,2021-02-08T06:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-08T01:00:00Z,2021-02-08T01:00:00Z,1612746000,2021-02-08T07:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-08T02:00:00Z,2021-02-08T02:00:00Z,1612749600,2021-02-08T08:00:00Z,3.39,2.95,0.173,0.0128369917018941
2021-02-08T03:00:00Z,2021-02-08T03:00:00Z,1612753200,2021-02-08T09:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-08T04:00:00Z,2021-02-08T04:00:00Z,1612756800,2021-02-08T10:00:00Z,3.39,2.907,0.175,0.01297041494309632
2021-02-08T05:00:00Z,2021-02-08T05:00:00Z,1612760400,2021-02-08T11:00:00Z,3.39,2.939,0.174,0.01290738294781167
2021-02-08T06:00:00Z,2021-02-08T06:00:00Z,1612764000,2021-02-08T12:00:00Z,3.39,2.928,0.174,0.01290357227011982
2021-02-08T07:00:00Z,2021-02-08T07:00:00Z,1612767600,2021-02-08T13:00:00Z,3.39,2.928,0.174,0.01290357227011982
2021-02-08T08:00:00Z,2021-02-08T08:00:00Z,1612771200,2021-02-08T14:00:00Z,3.39,2.95,0.173,0.0128369917018941
2021-02-08T09:00:00Z,2021-02-08T09:00:00Z,1612774800,2021-02-08T15:00:00Z,3.39,2.907,0.172,0.01274806497264324
2021-02-08T10:00:00Z,2021-02-08T10:00:00Z,1612778400,2021-02-08T16:00:00Z,3.39,2.918,0.175,0.01297424686686765
2021-02-08T11:00:00Z,2021-02-08T11:00:00Z,1612782000,2021-02-08T17:00:00Z,3.39,2.928,0.173,0.0128294138087973
2021-02-08T12:00:00Z,2021-02-08T12:00:00Z,1612785600,2021-02-08T18:00:00Z,3.39,2.918,0.173,0.01282596975981774
2021-02-08T13:00:00Z,2021-02-08T13:00:00Z,1612789200,2021-02-08T19:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-08T14:00:00Z,2021-02-08T14:00:00Z,1612792800,2021-02-08T20:00:00Z,3.39,2.928,0.174,0.01290357227011982
2021-02-08T15:00:00Z,2021-02-08T15:00:00Z,1612796400,2021-02-08T21:00:00Z,3.39,2.907,0.173,0.01282218162946093
2021-02-08T16:00:00Z,2021-02-08T16:00:00Z,1612800000,2021-02-08T22:00:00Z,3.39,2.918,0.174,0.01290010831334269
2021-02-08T17:00:00Z,2021-02-08T17:00:00Z,1612803600,2021-02-08T23:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-08T18:00:00Z,2021-02-08T18:00:00Z,1612807200,2021-02-09T00:00:00Z,3.39,2.918,0.173,0.01282596975981774
2021-02-08T19:00:00Z,2021-02-08T19:00:00Z,1612810800,2021-02-09T01:00:00Z,3.39,2.918,0.174,0.01290010831334269
2021-02-08T20:00:00Z,2021-02-08T20:00:00Z,1612814400,2021-02-09T02:00:00Z,3.39,2.918,0.173,0.01282596975981774
2021-02-08T21:00:00Z,2021-02-08T21:00:00Z,1612818000,2021-02-09T03:00:00Z,3.39,2.907,0.175,0.01297041494309632
2021-02-08T22:00:00Z,2021-02-08T22:00:00Z,1612821600,2021-02-09T04:00:00Z,3.39,2.897,0.177,0.01311512517851961
2021-02-08T23:00:00Z,2021-02-08T23:00:00Z,1612825200,2021-02-09T05:00:00Z,3.39,2.907,0.173,0.01282218162946093
2021-02-09T00:00:00Z,2021-02-09T00:00:00Z,1612828800,2021-02-09T06:00:00Z,3.39,2.918,0.174,0.01290010831334269
2021-02-09T01:00:00Z,2021-02-09T01:00:00Z,1612832400,2021-02-09T07:00:00Z,3.39,2.897,0.175,0.01296693167367758
2021-02-09T02:00:00Z,2021-02-09T02:00:00Z,1612836000,2021-02-09T08:00:00Z,3.39,2.918,0.173,0.01282596975981774
2021-02-09T03:00:00Z,2021-02-09T03:00:00Z,1612839600,2021-02-09T09:00:00Z,3.39,2.886,0.175,0.01296310040488245
2021-02-09T04:00:00Z,2021-02-09T04:00:00Z,1612843200,2021-02-09T10:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-09T05:00:00Z,2021-02-09T05:00:00Z,1612846800,2021-02-09T11:00:00Z,3.39,2.886,0.174,0.01288902554542597
2021-02-09T06:00:00Z,2021-02-09T06:00:00Z,1612850400,2021-02-09T12:00:00Z,3.39,2.886,0.174,0.01288902554542597
2021-02-09T07:00:00Z,2021-02-09T07:00:00Z,1612854000,2021-02-09T13:00:00Z,3.39,2.897,0.175,0.01296693167367758
2021-02-09T08:00:00Z,2021-02-09T08:00:00Z,1612857600,2021-02-09T14:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-09T09:00:00Z,2021-02-09T09:00:00Z,1612861200,2021-02-09T15:00:00Z,3.39,2.875,0.174,0.01288521651095947
2021-02-09T10:00:00Z,2021-02-09T10:00:00Z,1612864800,2021-02-09T16:00:00Z,3.39,2.897,0.174,0.01289283492125656
2021-02-09T11:00:00Z,2021-02-09T11:00:00Z,1612868400,2021-02-09T17:00:00Z,3.39,2.897,0.174,0.01289283492125656
2021-02-09T12:00:00Z,2021-02-09T12:00:00Z,1612872000,2021-02-09T18:00:00Z,3.39,2.918,0.173,0.01282596975981774
2021-02-09T13:00:00Z,2021-02-09T13:00:00Z,1612875600,2021-02-09T19:00:00Z,3.39,2.843,0.175,0.01294812692264831
2021-02-09T14:00:00Z,2021-02-09T14:00:00Z,1612879200,2021-02-09T20:00:00Z,3.39,2.897,0.176,0.01304102842609859
2021-02-09T15:00:00Z,2021-02-09T15:00:00Z,1612882800,2021-02-09T21:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-09T16:00:00Z,2021-02-09T16:00:00Z,1612886400,2021-02-09T22:00:00Z,3.39,2.886,0.175,0.01296310040488245
2021-02-09T17:00:00Z,2021-02-09T17:00:00Z,1612890000,2021-02-09T23:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-09T18:00:00Z,2021-02-09T18:00:00Z,1612893600,2021-02-10T00:00:00Z,3.39,2.897,0.174,0.01289283492125656
2021-02-09T19:00:00Z,2021-02-09T19:00:00Z,1612897200,2021-02-10T01:00:00Z,3.39,2.886,0.174,0.01288902554542597
2021-02-09T20:00:00Z,2021-02-09T20:00:00Z,1612900800,2021-02-10T02:00:00Z,3.39,2.928,0.175,0.01297773073144235
2021-02-09T21:00:00Z,2021-02-09T21:00:00Z,1612904400,2021-02-10T03:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-09T22:00:00Z,2021-02-09T22:00:00Z,1612908000,2021-02-10T04:00:00Z,3.38,2.875,0.175,0.01295926947941326
2021-02-09T23:00:00Z,2021-02-09T23:00:00Z,1612911600,2021-02-10T05:00:00Z,3.39,2.875,0.175,0.01295926947941326
2021-02-10T00:00:00Z,2021-02-10T00:00:00Z,1612915200,2021-02-10T06:00:00Z,3.39,2.875,0.175,0.01295926947941326
2021-02-10T01:00:00Z,2021-02-10T01:00:00Z,1612918800,2021-02-10T07:00:00Z,3.39,2.865,0.174,0.01288175404871856
2021-02-10T02:00:00Z,2021-02-10T02:00:00Z,1612922400,2021-02-10T08:00:00Z,3.39,2.875,0.175,0.01295926947941326
2021-02-10T03:00:00Z,2021-02-10T03:00:00Z,1612926000,2021-02-10T09:00:00Z,3.39,2.886,0.174,0.01288902554542597
2021-02-10T04:00:00Z,2021-02-10T04:00:00Z,1612929600,2021-02-10T10:00:00Z,3.39,2.865,0.174,0.01288175404871856
2021-02-10T05:00:00Z,2021-02-10T05:00:00Z,1612933200,2021-02-10T11:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-10T06:00:00Z,2021-02-10T06:00:00Z,1612936800,2021-02-10T12:00:00Z,3.39,2.875,0.174,0.01288521651095947
2021-02-10T07:00:00Z,2021-02-10T07:00:00Z,1612940400,2021-02-10T13:00:00Z,3.39,2.875,0.176,0.01303332244786705
2021-02-10T08:00:00Z,2021-02-10T08:00:00Z,1612944000,2021-02-10T14:00:00Z,3.39,2.865,0.173,0.01280772097947306
2021-02-10T09:00:00Z,2021-02-10T09:00:00Z,1612947600,2021-02-10T15:00:00Z,3.39,2.875,0.175,0.01295926947941326
2021-02-10T10:00:00Z,2021-02-10T10:00:00Z,1612951200,2021-02-10T16:00:00Z,3.39,2.875,0.173,0.01281116354250568
2021-02-10T11:00:00Z,2021-02-10T11:00:00Z,1612954800,2021-02-10T17:00:00Z,3.39,2.886,0.174,0.01288902554542597
2021-02-10T12:00:00Z,2021-02-10T12:00:00Z,1612958400,2021-02-10T18:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-10T13:00:00Z,2021-02-10T13:00:00Z,1612962000,2021-02-10T19:00:00Z,3.39,2.875,0.175,0.01295926947941326
2021-02-10T14:00:00Z,2021-02-10T14:00:00Z,1612965600,2021-02-10T20:00:00Z,3.39,2.875,0.174,0.01288521651095947
2021-02-10T15:00:00Z,2021-02-10T15:00:00Z,1612969200,2021-02-10T21:00:00Z,3.39,2.907,0.174,0.01289629828627863
2021-02-10T16:00:00Z,2021-02-10T16:00:00Z,1612972800,2021-02-10T22:00:00Z,3.39,2.875,0.175,0.01295926947941326
2021-02-10T17:00:00Z,2021-02-10T17:00:00Z,1612976400,2021-02-10T23:00:00Z,3.39,2.875,0.173,0.01281116354250568
2021-02-10T18:00:00Z,2021-02-10T18:00:00Z,1612980000,2021-02-11T00:00:00Z,3.39,2.886,0.176,0.01303717526433892
2021-02-10T19:00:00Z,2021-02-10T19:00:00Z,1612983600,2021-02-11T01:00:00Z,3.39,2.886,0.175,0.01296310040488245
2021-02-10T20:00:00Z,2021-02-10T20:00:00Z,1612987200,2021-02-11T02:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-10T21:00:00Z,2021-02-10T21:00:00Z,1612990800,2021-02-11T03:00:00Z,3.39,2.854,0.173,0.01280393448441815
2021-02-10T22:00:00Z,2021-02-10T22:00:00Z,1612994400,2021-02-11T04:00:00Z,3.39,2.854,0.173,0.01280393448441815
2021-02-10T23:00:00Z,2021-02-10T23:00:00Z,1612998000,2021-02-11T05:00:00Z,3.39,2.875,0.173,0.01281116354250568
2021-02-11T00:00:00Z,2021-02-11T00:00:00Z,1613001600,2021-02-11T06:00:00Z,3.39,2.875,0.174,0.01288521651095947
2021-02-11T01:00:00Z,2021-02-11T01:00:00Z,1613005200,2021-02-11T07:00:00Z,3.39,2.843,0.174,0.01287413762594746
2021-02-11T02:00:00Z,2021-02-11T02:00:00Z,1613008800,2021-02-11T08:00:00Z,3.39,2.854,0.173,0.01280393448441815
2021-02-11T03:00:00Z,2021-02-11T03:00:00Z,1613012400,2021-02-11T09:00:00Z,3.39,2.875,0.174,0.01288521651095947
2021-02-11T04:00:00Z,2021-02-11T04:00:00Z,1613016000,2021-02-11T10:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-11T05:00:00Z,2021-02-11T05:00:00Z,1613019600,2021-02-11T11:00:00Z,3.39,2.865,0.175,0.01295578711796407
2021-02-11T06:00:00Z,2021-02-11T06:00:00Z,1613023200,2021-02-11T12:00:00Z,3.39,2.854,0.174,0.012877945666409
2021-02-11T07:00:00Z,2021-02-11T07:00:00Z,1613026800,2021-02-11T13:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-11T08:00:00Z,2021-02-11T08:00:00Z,1613030400,2021-02-11T14:00:00Z,3.39,2.854,0.174,0.012877945666409
2021-02-11T09:00:00Z,2021-02-11T09:00:00Z,1613034000,2021-02-11T15:00:00Z,3.39,2.865,0.173,0.01280772097947306
2021-02-11T10:00:00Z,2021-02-11T10:00:00Z,1613037600,2021-02-11T16:00:00Z,3.38,2.843,0.174,0.01287413762594746
2021-02-11T11:00:00Z,2021-02-11T11:00:00Z,1613041200,2021-02-11T17:00:00Z,3.38,2.854,0.174,0.012877945666409
2021-02-11T12:00:00Z,2021-02-11T12:00:00Z,1613044800,2021-02-11T18:00:00Z,3.39,2.865,0.174,0.01288175404871856
2021-02-11T13:00:00Z,2021-02-11T13:00:00Z,1613048400,2021-02-11T19:00:00Z,3.39,2.854,0.176,0.01302596803039072
2021-02-11T14:00:00Z,2021-02-11T14:00:00Z,1613052000,2021-02-11T20:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-11T15:00:00Z,2021-02-11T15:00:00Z,1613055600,2021-02-11T21:00:00Z,3.38,2.843,0.176,0.01302211621934916
2021-02-11T16:00:00Z,2021-02-11T16:00:00Z,1613059200,2021-02-11T22:00:00Z,3.39,2.843,0.174,0.01287413762594746
2021-02-11T17:00:00Z,2021-02-11T17:00:00Z,1613062800,2021-02-11T23:00:00Z,3.39,2.843,0.175,0.01294812692264831
2021-02-11T18:00:00Z,2021-02-11T18:00:00Z,1613066400,2021-02-12T00:00:00Z,3.39,2.854,0.174,0.012877945666409
2021-02-11T19:00:00Z,2021-02-11T19:00:00Z,1613070000,2021-02-12T01:00:00Z,3.39,2.822,0.175,0.01294081620153853
2021-02-11T20:00:00Z,2021-02-11T20:00:00Z,1613073600,2021-02-12T02:00:00Z,3.39,2.843,0.175,0.01294812692264831
2021-02-11T21:00:00Z,2021-02-11T21:00:00Z,1613077200,2021-02-12T03:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-11T22:00:00Z,2021-02-11T22:00:00Z,1613080800,2021-02-12T04:00:00Z,3.39,2.833,0.175,0.01294464547045572
2021-02-11T23:00:00Z,2021-02-11T23:00:00Z,1613084400,2021-02-12T05:00:00Z,3.39,2.843,0.173,0.01280014832924661
2021-02-12T00:00:00Z,2021-02-12T00:00:00Z,1613088000,2021-02-12T06:00:00Z,3.39,2.843,0.175,0.01294812692264831
2021-02-12T01:00:00Z,2021-02-12T01:00:00Z,1613091600,2021-02-12T07:00:00Z,3.39,2.833,0.176,0.01301861487314404
2021-02-12T02:00:00Z,2021-02-12T02:00:00Z,1613095200,2021-02-12T08:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-12T03:00:00Z,2021-02-12T03:00:00Z,1613098800,2021-02-12T09:00:00Z,3.39,2.822,0.176,0.01301476372269018
2021-02-12T04:00:00Z,2021-02-12T04:00:00Z,1613102400,2021-02-12T10:00:00Z,3.39,2.801,0.175,0.01293350673527295
2021-02-12T05:00:00Z,2021-02-12T05:00:00Z,1613106000,2021-02-12T11:00:00Z,3.39,2.833,0.175,0.01294464547045572
2021-02-12T06:00:00Z,2021-02-12T06:00:00Z,1613109600,2021-02-12T12:00:00Z,3.39,2.854,0.176,0.01302596803039072
2021-02-12T07:00:00Z,2021-02-12T07:00:00Z,1613113200,2021-02-12T13:00:00Z,3.39,2.801,0.175,0.01293350673527295
2021-02-12T08:00:00Z,2021-02-12T08:00:00Z,1613116800,2021-02-12T14:00:00Z,3.39,2.833,0.176,0.01301861487314404
2021-02-12T09:00:00Z,2021-02-12T09:00:00Z,1613120400,2021-02-12T15:00:00Z,3.39,2.875,0.174,0.01288521651095947
2021-02-12T10:00:00Z,2021-02-12T10:00:00Z,1613124000,2021-02-12T16:00:00Z,3.39,2.843,0.173,0.01280014832924661
2021-02-12T11:00:00Z,2021-02-12T11:00:00Z,1613127600,2021-02-12T17:00:00Z,3.39,2.822,0.175,0.01294081620153853
2021-02-12T12:00:00Z,2021-02-12T12:00:00Z,1613131200,2021-02-12T18:00:00Z,3.39,2.822,0.174,0.01286686868038688
2021-02-12T13:00:00Z,2021-02-12T13:00:00Z,1613134800,2021-02-12T19:00:00Z,3.39,2.843,0.175,0.01294812692264831
2021-02-12T14:00:00Z,2021-02-12T14:00:00Z,1613138400,2021-02-12T20:00:00Z,3.39,2.843,0.173,0.01280014832924661
2021-02-12T15:00:00Z,2021-02-12T15:00:00Z,1613142000,2021-02-12T21:00:00Z,3.39,2.843,0.175,0.01294812692264831
2021-02-12T16:00:00Z,2021-02-12T16:00:00Z,1613145600,2021-02-12T22:00:00Z,3.39,2.811,0.175,0.01293698727692097
2021-02-12T17:00:00Z,2021-02-12T17:00:00Z,1613149200,2021-02-12T23:00:00Z,3.39,2.822,0.175,0.01294081620153853
2021-02-12T18:00:00Z,2021-02-12T18:00:00Z,1613152800,2021-02-13T00:00:00Z,3.39,2.811,0.176,0.01301091291850338
2021-02-12T19:00:00Z,2021-02-12T19:00:00Z,1613156400,2021-02-13T01:00:00Z,3.39,2.811,0.174,0.01286306163533857
2021-02-12T20:00:00Z,2021-02-12T20:00:00Z,1613160000,2021-02-13T02:00:00Z,3.39,2.833,0.174,0.0128706760677674
2021-02-12T21:00:00Z,2021-02-12T21:00:00Z,1613163600,2021-02-13T03:00:00Z,3.39,2.801,0.175,0.01293350673527295
2021-02-12T22:00:00Z,2021-02-12T22:00:00Z,1613167200,2021-02-13T04:00:00Z,3.39,2.833,0.175,0.01294464547045572
2021-02-12T23:00:00Z,2021-02-12T23:00:00Z,1613170800,2021-02-13T05:00:00Z,3.38,2.822,0.176,0.01301476372269018
2021-02-13T00:00:00Z,2021-02-13T00:00:00Z,1613174400,2021-02-13T06:00:00Z,3.39,2.833,0.174,0.0128706760677674
2021-02-13T01:00:00Z,2021-02-13T01:00:00Z,1613178000,2021-02-13T07:00:00Z,3.39,2.811,0.176,0.01301091291850338
2021-02-13T02:00:00Z,2021-02-13T02:00:00Z,1613181600,2021-02-13T08:00:00Z,3.39,2.811,0.173,0.01278913599375616
2021-02-13T03:00:00Z,2021-02-13T03:00:00Z,1613185200,2021-02-13T09:00:00Z,3.39,2.801,0.175,0.01293350673527295
2021-02-13T04:00:00Z,2021-02-13T04:00:00Z,1613188800,2021-02-13T10:00:00Z,3.39,2.833,0.175,0.01294464547045572
2021-02-13T05:00:00Z,2021-02-13T05:00:00Z,1613192400,2021-02-13T11:00:00Z,3.39,2.833,0.175,0.01294464547045572
2021-02-13T06:00:00Z,2021-02-13T06:00:00Z,1613196000,2021-02-13T12:00:00Z,3.39,2.801,0.174,0.01285960098249996
2021-02-13T07:00:00Z,2021-02-13T07:00:00Z,1613199600,2021-02-13T13:00:00Z,3.39,2.854,0.175,0.01295195684839986
2021-02-13T08:00:00Z,2021-02-13T08:00:00Z,1613203200,2021-02-13T14:00:00Z,3.39,2.811,0.175,0.01293698727692097
